FECHA (YYMMDD);HORA (HHMM);;,
160607;0000;79,25;
160607;0100;80,0833;
160607;0200;80,9166;
160607;0300;81,5833;
160607;0400;82,1667;
160607;0500;82;,
160607;0600;82;,
160607;0700;82;,
160607;0800;79,9167;
160607;0900;63,4167;
160607;1000;48,9167;
160607;1100;44,4167;
160607;1200;38,25;
160607;1300;33,0833;
160607;1400;29,1667;
160607;1500;30,75;
160607;1600;31,6667;
160607;1700;37,6667;
160607;1800;51;,
160607;1900;64,5;
160607;2000;66;,
160607;2100;68,25;
160607;2200;71,3333;
160607;2300;74,75;
160608;0000;76,5;
160608;0100;77,8333;
160608;0200;79,0833;
160608;0300;79,0833;
160608;0400;79,6666;
160608;0500;80;,
160608;0600;79,9167;
160608;0700;80;,
160608;0800;77,6667;
160608;0900;62;,
160608;1000;45,9167;
160608;1100;41,0833;
160608;1200;36,1667;
160608;1300;28;,
160608;1400;20,8333;
160608;1500;21,8333;
160608;1600;22,6667;
160608;1700;42,5833;
160608;1800;53,4167;
160608;1900;55,75;
160608;2000;59,6667;
160608;2100;64,25;
160608;2200;67,3333;
160608;2300;70,25;
160609;0000;70,25;
160609;0100;71,3333;
160609;0200;71,6666;
160609;0300;72,8333;
160609;0400;74,8333;
160609;0500;74,75;
160609;0600;74,1666;
160609;0700;73,25;
160609;0800;73,5833;
160609;0900;69,3333;
160609;1000;60,5;
160609;1100;47,75;
160609;1200;41,3333;
160609;1300;39,1667;
160609;1400;34,5;
160609;1500;38,3333;
160609;1600;45,5833;
160609;1700;50,3333;
160609;1800;55,5833;
160609;1900;65,5833;
160609;2000;70,3333;
160609;2100;71,25;
160609;2200;72,0833;
160609;2300;74;,
160610;0000;75,25;
160610;0100;76;,
160610;0200;75;,
160610;0300;74,3333;
160610;0400;76,1666;
160610;0500;78,5833;
160610;0600;78,6667;
160610;0700;76,5;
160610;0800;73,1667;
160610;0900;55,9167;
160610;1000;39;,
160610;1100;31,5833;
160610;1200;26,8333;
160610;1300;25,1667;
160610;1400;24;,
160610;1500;21,9167;
160610;1600;22,75;
160610;1700;32,8333;
160610;1800;48,9167;
160610;1900;59,5833;
160610;2000;63,75;
160610;2100;65,5833;
160610;2200;67,8333;
160610;2300;68,3333;
160611;0000;69,6666;
160611;0100;69,8333;
160611;0200;70,6666;
160611;0300;71,9166;
160611;0400;72,75;
160611;0500;74,75;
160611;0600;74,9167;
160611;0700;74,3333;
160611;0800;72,5;
160611;0900;55,1667;
160611;1000;37,4167;
160611;1100;26,0833;
160611;1200;25,25;
160611;1300;29,5833;
160611;1400;29,9167;
160611;1500;28,8333;
160611;1600;30,0833;
160611;1700;45,4167;
160611;1800;53;,
160611;1900;64,1666;
160611;2000;67,75;
160611;2100;68,8333;
160611;2200;71,25;
160611;2300;73,25;
160612;0000;73,3333;
160612;0100;73,5833;
160612;0200;72,75;
160612;0300;70,1666;
160612;0400;64,6666;
160612;0500;66,9166;
160612;0600;64,3333;
160612;0700;60,25;
160612;0800;60,8333;
160612;0900;49,25;
160612;1000;52,6667;
160612;1100;53,3333;
160612;1200;54,5;
160612;1300;42,9167;
160612;1400;37,3333;
160612;1500;33,1667;
160612;1600;42,5;
160612;1700;53,5833;
160612;1800;61,5;
160612;1900;63,75;
160612;2000;55,25;
160612;2100;53,5833;
160612;2200;61,3333;
160612;2300;69,1666;
160613;0000;75;,
160613;0100;79;,
160613;0200;83,5;
160613;0300;84,1666;
160613;0400;83,5833;
160613;0500;83,1666;
160613;0600;83,6667;
160613;0700;84,1666;
160613;0800;83,9166;
160613;0900;81;,
160613;1000;78,0833;
160613;1100;72,8333;
160613;1200;70,4166;
160613;1300;67,6666;
160613;1400;69,75;
160613;1500;73,5;
160613;1600;72,0833;
160613;1700;73,4166;
160613;1800;78,3333;
160613;1900;81;,
160613;2000;82,5;
160613;2100;82;,
160613;2200;82,4167;
160613;2300;84,5833;
160614;0000;86,25;
160614;0100;87,1667;
160614;0200;88;,
160614;0300;88,25;
160614;0400;88,5;
160614;0500;89;,
160614;0600;89;,
160614;0700;89;,
160614;0800;89;,
160614;0900;89,3333;
160614;1000;88,25;
160614;1100;84,3333;
160614;1200;80;,
160614;1300;78,8333;
160614;1400;78,6667;
160614;1500;79,1667;
160614;1600;80;,
160614;1700;81,4166;
160614;1800;83,3333;
160614;1900;86,3333;
160614;2000;87,5;
160614;2100;88;,
160614;2200;88,9167;
160614;2300;89;,
160615;0000;89;,
160615;0100;88,9167;
160615;0200;88,6666;
160615;0300;88,9166;
160615;0400;89;,
160615;0500;89;,
160615;0600;89;,
160615;0700;89,0833;
160615;0800;89,0833;
160615;0900;89;,
160615;1000;87,1667;
160615;1100;76,75;
160615;1200;67,0833;
160615;1300;59,8333;
160615;1400;59,6667;
160615;1500;60,4167;
160615;1600;59,3333;
160615;1700;58,6667;
160615;1800;67,75;
160615;1900;70,0833;
160615;2000;76,9166;
160615;2100;81,3333;
160615;2200;82,9166;
160615;2300;84,5;
160616;0000;85,0833;
160616;0100;85,9166;
160616;0200;86,1667;
160616;0300;86,75;
160616;0400;86,9166;
160616;0500;86,9166;
160616;0600;87;,
160616;0700;87;,
160616;0800;85,9167;
160616;0900;77;,
160616;1000;54;,
160616;1100;46,25;
160616;1200;40;,
160616;1300;34,9167;
160616;1400;30,9167;
160616;1500;30,3333;
160616;1600;35,5;
160616;1700;49,5;
160616;1800;60,3333;
160616;1900;67,8333;
160616;2000;68,9166;
160616;2100;69;,
160616;2200;69,6666;
160616;2300;72;,
160617;0000;73,5833;
160617;0100;75;,
160617;0200;75,9166;
160617;0300;75,9167;
160617;0400;75,5833;
160617;0500;76;,
160617;0600;75,5;
160617;0700;75,8333;
160617;0800;74,6666;
160617;0900;60,6667;
160617;1000;42,6667;
160617;1100;32,9167;
160617;1200;35,75;
160617;1300;29,5833;
160617;1400;23,25;
160617;1500;24,9167;
160617;1600;29,25;
160617;1700;45,0833;
160617;1800;57,4167;
160617;1900;63,9167;
160617;2000;63,6667;
160617;2100;64,4166;
160617;2200;66,6666;
160617;2300;68,9166;
160618;0000;70;,
160618;0100;72,3333;
160618;0200;73,4166;
160618;0300;74,8333;
160618;0400;76;,
160618;0500;77,25;
160618;0600;77,4166;
160618;0700;78,3333;
160618;0800;77,5833;
160618;0900;65,9166;
160618;1000;54,3333;
160618;1100;45,5833;
160618;1200;39;,
160618;1300;33,5;
160618;1400;32,4167;
160618;1500;34,1667;
160618;1600;43,0833;
160618;1700;55,8333;
160618;1800;65;,
160618;1900;69,5;
160618;2000;71,0833;
160618;2100;72,8333;
160618;2200;73,3333;
160618;2300;74,5833;
160619;0000;74,9166;
160619;0100;75,0833;
160619;0200;76,0833;
160619;0300;77,1666;
160619;0400;78,1666;
160619;0500;79,0833;
160619;0600;80;,
160619;0700;79,75;
160619;0800;79;,
160619;0900;76,0833;
160619;1000;64,25;
160619;1100;60,1667;
160619;1200;56,9167;
160619;1300;63,8333;
160619;1400;66,5833;
160619;1500;65,9166;
160619;1600;72,75;
160619;1700;79,3333;
160619;1800;83,9166;
160619;1900;85,25;
160619;2000;86,3333;
160619;2100;87;,
160619;2200;87,5833;
160619;2300;88;,
160620;0000;88,5833;
160620;0100;89;,
160620;0200;89,0833;
160620;0300;89,8333;
160620;0400;90;,
160620;0500;90;,
160620;0600;89,9167;
160620;0700;89;,
160620;0800;88,6667;
160620;0900;87,5833;
160620;1000;83,1666;
160620;1100;74,6666;
160620;1200;72,1666;
160620;1300;68,25;
160620;1400;66,75;
160620;1500;68;,
160620;1600;69,5833;
160620;1700;73,5833;
160620;1800;78,3333;
160620;1900;81,25;
160620;2000;83,3333;
160620;2100;84,5833;
160620;2200;85,1667;
160620;2300;86;,
160621;0000;86;,
160621;0100;86,3333;
160621;0200;86,1666;
160621;0300;86,6666;
160621;0400;86,75;
160621;0500;86,9166;
160621;0600;86,9167;
160621;0700;86,75;
160621;0800;85;,
160621;0900;76,3333;
160621;1000;55,8333;
160621;1100;37,3333;
160621;1200;27,4167;
160621;1300;28,1667;
160621;1400;24,9167;
160621;1500;21,5833;
160621;1600;24,4167;
160621;1700;38,3333;
160621;1800;51,8333;
160621;1900;59,9167;
160621;2000;63,8333;
160621;2100;64,8333;
160621;2200;65,75;
160621;2300;66,3333;
160622;0000;68,5;
160622;0100;69,8333;
160622;0200;71,3333;
160622;0300;70,75;
160622;0400;68,1666;
160622;0500;69,25;
160622;0600;71,3333;
160622;0700;74;,
160622;0800;71,8333;
160622;0900;57;,
160622;1000;43,25;
160622;1100;40,4167;
160622;1200;39,6667;
160622;1300;38,5833;
160622;1400;37;,
160622;1500;36,5;
160622;1600;48,75;
160622;1700;56,75;
160622;1800;63,5833;
160622;1900;66,6666;
160622;2000;71;,
160622;2100;74,0833;
160622;2200;75,0833;
160622;2300;73,5;
160623;0000;73,4167;
160623;0100;75,0833;
160623;0200;77,1666;
160623;0300;78,75;
160623;0400;79,4167;
160623;0500;79,1666;
160623;0600;79,5833;
160623;0700;80;,
160623;0800;79,5833;
160623;0900;75,75;
160623;1000;64,6666;
160623;1100;56,4167;
160623;1200;50,5;
160623;1300;45,6667;
160623;1400;39;,
160623;1500;42,0833;
160623;1600;44,1667;
160623;1700;48;,
160623;1800;59,6667;
160623;1900;63;,
160623;2000;66,3333;
160623;2100;71;,
160623;2200;72,1666;
160623;2300;74,6666;
160624;0000;79,9166;
160624;0100;83,5833;
160624;0200;84,5;
160624;0300;85,1667;
160624;0400;86;,
160624;0500;86;,
160624;0600;86;,
160624;0700;85,9167;
160624;0800;85,5;
160624;0900;84,5833;
160624;1000;81,75;
160624;1100;78,6666;
160624;1200;73;,
160624;1300;66,5;
160624;1400;61,3333;
160624;1500;57,4167;
160624;1600;57,6667;
160624;1700;69,1666;
160624;1800;75,1666;
160624;1900;78,5833;
160624;2000;80,9166;
160624;2100;82,1666;
160624;2200;83;,
160624;2300;83,9167;
160625;0000;84,4167;
160625;0100;85;,
160625;0200;85,3333;
160625;0300;86;,
160625;0400;86,0833;
160625;0500;86,75;
160625;0600;87,8333;
160625;0700;88;,
160625;0800;88;,
160625;0900;87,5;
160625;1000;85,5;
160625;1100;77,4166;
160625;1200;68,1666;
160625;1300;61,5;
160625;1400;58,0833;
160625;1500;55,4167;
160625;1600;56,3333;
160625;1700;61,4167;
160625;1800;68,5;
160625;1900;74,5;
160625;2000;77,5833;
160625;2100;79,6666;
160625;2200;80,5833;
160625;2300;81,5833;
160626;0000;82;,
160626;0100;82,8333;
160626;0200;83,3333;
160626;0300;84;,
160626;0400;84,8333;
160626;0500;85;,
160626;0600;85,3333;
160626;0700;85,8333;
160626;0800;85,75;
160626;0900;82,9166;
160626;1000;69,75;
160626;1100;56,5;
160626;1200;52,75;
160626;1300;50,25;
160626;1400;45,25;
160626;1500;43,4167;
160626;1600;46,5;
160626;1700;52,1667;
160626;1800;62,4167;
160626;1900;70,9166;
160626;2000;74,75;
160626;2100;77;,
160626;2200;78,5833;
160626;2300;79;,
160627;0000;80,25;
160627;0100;81,0833;
160627;0200;82;,
160627;0300;82;,
160627;0400;82,25;
160627;0500;82,9166;
160627;0600;83,1666;
160627;0700;83;,
160627;0800;81,6667;
160627;0900;70,6666;
160627;1000;53,6667;
160627;1100;44,1667;
160627;1200;36,5;
160627;1300;33,0833;
160627;1400;29,9167;
160627;1500;28,0833;
160627;1600;29,9167;
160627;1700;35,9167;
160627;1800;50,5833;
160627;1900;60,25;
160627;2000;64,4166;
160627;2100;66,0833;
160627;2200;68,1666;
160627;2300;70,25;
160628;0000;71,5;
160628;0100;72,1667;
160628;0200;72,3333;
160628;0300;72,6666;
160628;0400;73,6666;
160628;0500;72,75;
160628;0600;71,8333;
160628;0700;71,9167;
160628;0800;68,75;
160628;0900;52,4167;
160628;1000;39,3333;
160628;1100;34,1667;
160628;1200;28,5;
160628;1300;23,8333;
160628;1400;21,3333;
160628;1500;19,5;
160628;1600;22,75;
160628;1700;33,25;
160628;1800;44,9167;
160628;1900;56,8333;
160628;2000;62,5833;
160628;2100;64,6666;
160628;2200;66,1666;
160628;2300;69,0833;
160629;0000;69,5833;
160629;0100;77,8333;
160629;0200;84,5833;
160629;0300;88;,
160629;0400;89,6666;
160629;0500;90;,
160629;0600;90;,
160629;0700;90,75;
160629;0800;91,5;
160629;0900;91,6666;
160629;1000;91,1666;
160629;1100;90,0833;
160629;1200;88,8333;
160629;1300;85,6666;
160629;1400;75,5;
160629;1500;73,5833;
160629;1600;74,5833;
160629;1700;77,3333;
160629;1800;80,5;
160629;1900;83;,
160629;2000;84,4166;
160629;2100;85;,
160629;2200;85;,
160629;2300;85,3333;
160630;0000;86;,
160630;0100;86,4167;
160630;0200;87;,
160630;0300;88,1666;
160630;0400;88,9166;
160630;0500;89;,
160630;0600;89;,
160630;0700;89;,
160630;0800;89;,
160630;0900;89,75;
160630;1000;88,25;
160630;1100;81,8333;
160630;1200;70,8333;
160630;1300;61,1667;
160630;1400;56,4167;
160630;1500;58,75;
160630;1600;65,75;
160630;1700;69,6666;
160630;1800;72,6666;
160630;1900;76,0833;
160630;2000;78,0833;
160630;2100;79,6666;
160630;2200;80;,
160630;2300;79,9167;
160701;0000;81;,
160701;0100;81,25;
160701;0200;81,75;
160701;0300;82;,
160701;0400;82;,
160701;0500;81,9167;
160701;0600;80,3333;
160701;0700;80,6666;
160701;0800;80,75;
160701;0900;77,3333;
160701;1000;65,25;
160701;1100;45;,
160701;1200;31,9167;
160701;1300;31,9167;
160701;1400;38,9167;
160701;1500;46,9167;
160701;1600;47,4167;
160701;1700;49,9167;
160701;1800;61,5833;
160701;1900;64,5833;
160701;2000;69,8333;
160701;2100;70,5833;
160701;2200;68,9166;
160701;2300;69,9166;
160702;0000;72,25;
160702;0100;73,75;
160702;0200;74,6667;
160702;0300;76,75;
160702;0400;77,9166;
160702;0500;78,5833;
160702;0600;82,9166;
160702;0700;85,8333;
160702;0800;87,5;
160702;0900;88;,
160702;1000;88,3333;
160702;1100;88,0833;
160702;1200;88;,
160702;1300;87,1667;
160702;1400;85,5;
160702;1500;82,8333;
160702;1600;79,4166;
160702;1700;77,5;
160702;1800;76,5833;
160702;1900;75,1666;
160702;2000;73,0833;
160702;2100;73,0833;
160702;2200;76,5833;
160702;2300;78,5;
160703;0000;80;,
160703;0100;78,6667;
160703;0200;76,75;
160703;0300;76;,
160703;0400;76,25;
160703;0500;78,8333;
160703;0600;82;,
160703;0700;83,8333;
160703;0800;84,8333;
160703;0900;82,9167;
160703;1000;73;,
160703;1100;65,8333;
160703;1200;61,4167;
160703;1300;60;,
160703;1400;58,4167;
160703;1500;60,25;
160703;1600;66,6666;
160703;1700;70,5;
160703;1800;72,3333;
160703;1900;75,6666;
160703;2000;77,9166;
160703;2100;80,0833;
160703;2200;81,1666;
160703;2300;81,9166;
160704;0000;83,3333;
160704;0100;84,0908;
160704;0200;85,1666;
160704;0300;85,9166;
160704;0400;86;,
160704;0500;86;,
160704;0600;86,5;
160704;0700;87;,
160704;0800;86,4167;
160704;0900;80,8333;
160704;1000;65,5833;
160704;1100;55,75;
160704;1200;49,5;
160704;1300;46,5833;
160704;1400;44,5833;
160704;1500;43;,
160704;1600;42,5;
160704;1700;50,4167;
160704;1800;59,4167;
160704;1900;67,25;
160704;2000;70,5;
160704;2100;73,9166;
160704;2200;76,25;
160704;2300;77,0833;
160705;0000;77,75;
160705;0100;79,5833;
160705;0200;80,6666;
160705;0300;80,75;
160705;0400;81,3333;
160705;0500;81,8333;
160705;0600;83;,
160705;0700;83,0908;
160705;0800;82,0833;
160705;0900;72,5833;
160705;1000;54,25;
160705;1100;46,5;
160705;1200;42,4167;
160705;1300;40,3333;
160705;1400;38,8333;
160705;1500;36,5;
160705;1600;40,1667;
160705;1700;44,3333;
160705;1800;55;,
160705;1900;63,5;
160705;2000;67,9166;
160705;2100;70,3333;
160705;2200;74,1666;
160705;2300;74,9166;
160706;0000;75,9166;
160706;0100;76,4167;
160706;0200;77,6666;
160706;0300;78,3333;
160706;0400;79,3333;
160706;0500;79,9166;
160706;0600;80,1667;
160706;0700;80;,
160706;0800;79;,
160706;0900;65,5833;
160706;1000;50,9167;
160706;1100;46,5833;
160706;1200;43;,
160706;1300;40,0833;
160706;1400;34,0833;
160706;1500;31,5;
160706;1600;31,9167;
160706;1700;36,0833;
160706;1800;48,5833;
160706;1900;58,9167;
160706;2000;63,1667;
160706;2100;66,5;
160706;2200;68,75;
160706;2300;70,25;
160707;0000;72,0833;
160707;0100;73,25;
160707;0200;74,1666;
160707;0300;74,6666;
160707;0400;75;,
160707;0500;76,1666;
160707;0600;76,8333;
160707;0700;76,6666;
160707;0800;75,3333;
160707;0900;65,25;
160707;1000;44,75;
160707;1100;40,75;
160707;1200;34;,
160707;1300;29,5;
160707;1400;28,5833;
160707;1500;29,5;
160707;1600;31,25;
160707;1700;38,4167;
160707;1800;50,9167;
160707;1900;61,6667;
160707;2000;63,0833;
160707;2100;65,3333;
160707;2200;66,4166;
160707;2300;68,75;
160708;0000;69,5833;
160708;0100;70,1666;
160708;0200;72,8333;
160708;0300;73,9166;
160708;0400;75,1666;
160708;0500;76,5833;
160708;0600;77,9166;
160708;0700;79,5833;
160708;0800;78,1666;
160708;0900;69,8333;
160708;1000;65,5;
160708;1100;56,8333;
160708;1200;50,9167;
160708;1300;53,1667;
160708;1400;56,0833;
160708;1500;62,75;
160708;1600;67,3333;
160708;1700;72,4166;
160708;1800;77,5833;
160708;1900;81,6666;
160708;2000;82,9166;
160708;2100;83;,
160708;2200;83;,
160708;2300;83;,
160709;0000;82,9167;
160709;0100;83,5;
160709;0200;84,75;
160709;0300;85,75;
160709;0400;86,6666;
160709;0500;86,75;
160709;0600;86;,
160709;0700;86,4166;
160709;0800;86,8333;
160709;0900;86,0833;
160709;1000;82,25;
160709;1100;76,1666;
160709;1200;73;,
160709;1300;60,75;
160709;1400;52,0833;
160709;1500;46,5833;
160709;1600;42,4167;
160709;1700;44,25;
160709;1800;51,6667;
160709;1900;62,0833;
160709;2000;69,25;
160709;2100;71,0833;
160709;2200;69,9166;
160709;2300;70,75;
160710;0000;71,6666;
160710;0100;73;,
160710;0200;74,5833;
160710;0300;75;,
160710;0400;75,9166;
160710;0500;75,4166;
160710;0600;75,3333;
160710;0700;74;,
160710;0800;72,4167;
160710;0900;68,6666;
160710;1000;64,4166;
160710;1100;61,6667;
160710;1200;59,4167;
160710;1300;57,5;
160710;1400;48,5;
160710;1500;45,0833;
160710;1600;48,5833;
160710;1700;52,9167;
160710;1800;55,1667;
160710;1900;57,6667;
160710;2000;56,9167;
160710;2100;55,9167;
160710;2200;55,3333;
160710;2300;59,6667;
160711;0000;61,75;
160711;0100;65,75;
160711;0200;66,9166;
160711;0300;71,5;
160711;0400;74,8333;
160711;0500;76,25;
160711;0600;80;,
160711;0700;85,3333;
160711;0800;85,75;
160711;0900;86,9166;
160711;1000;85,8333;
160711;1100;82,3333;
160711;1200;71,6666;
160711;1300;67,75;
160711;1400;59,1667;
160711;1500;56,8333;
160711;1600;58,0833;
160711;1700;62,0833;
160711;1800;67,75;
160711;1900;74,75;
160711;2000;75,8333;
160711;2100;77,75;
160711;2200;79,6666;
160711;2300;80,9166;
160712;0000;82,1666;
160712;0100;83,1666;
160712;0200;84;,
160712;0300;85;,
160712;0400;86;,
160712;0500;86;,
160712;0600;86;,
160712;0700;86;,
160712;0800;85,0833;
160712;0900;84,3333;
160712;1000;82,4166;
160712;1100;75,9166;
160712;1200;72,0833;
160712;1300;70,8333;
160712;1400;70,3333;
160712;1500;71,8333;
160712;1600;72,0833;
160712;1700;76,1666;
160712;1800;77,25;
160712;1900;79,0833;
160712;2000;80;,
160712;2100;76,8333;
160712;2200;77,9166;
160712;2300;68,5833;
160713;0000;72,4166;
160713;0100;78,6666;
160713;0200;78,75;
160713;0300;78,1666;
160713;0400;75,5833;
160713;0500;70,0833;
160713;0600;72,6666;
160713;0700;67,0833;
160713;0800;58,6667;
160713;0900;48,1667;
160713;1000;53,1667;
160713;1100;59,0833;
160713;1200;66,9166;
160713;1300;77,25;
160713;1400;80,8333;
160713;1500;78,25;
160713;1600;78,5833;
160713;1700;67,8333;
160713;1800;63,8333;
160713;1900;61,6667;
160713;2000;62,3333;
160713;2100;62,75;
160713;2200;60,25;
160713;2300;61,0833;
160714;0000;71,5;
160714;0100;80,4166;
160714;0200;83,0833;
160714;0300;85,1666;
160714;0400;86,5;
160714;0500;87,25;
160714;0600;88;,
160714;0700;88,6667;
160714;0800;88,75;
160714;0900;85;,
160714;1000;77,25;
160714;1100;63,8333;
160714;1200;56,5833;
160714;1300;57,9167;
160714;1400;55,0833;
160714;1500;55;,
160714;1600;57,75;
160714;1700;64,3333;
160714;1800;69,0833;
160714;1900;72,8333;
160714;2000;77;,
160714;2100;78,25;
160714;2200;80;,
160714;2300;82,5;
160715;0000;84,6666;
160715;0100;85,75;
160715;0200;86;,
160715;0300;86,5;
160715;0400;87,0833;
160715;0500;87,1667;
160715;0600;87,75;
160715;0700;88;,
160715;0800;87,5;
160715;0900;84;,
160715;1000;74;,
160715;1100;65,9166;
160715;1200;59,5833;
160715;1300;52,1667;
160715;1400;47,0833;
160715;1500;44;,
160715;1600;43,9167;
160715;1700;47,3333;
160715;1800;57,8333;
160715;1900;68,4166;
160715;2000;71,8333;
160715;2100;75,25;
160715;2200;76,9166;
160715;2300;77;,
160716;0000;78,3333;
160716;0100;78,8333;
160716;0200;79,0833;
160716;0300;78,0833;
160716;0400;77,8333;
160716;0500;78,1666;
160716;0600;77,25;
160716;0700;77,6667;
160716;0800;75;,
160716;0900;68,75;
160716;1000;48,8333;
160716;1100;34,5833;
160716;1200;35,75;
160716;1300;30;,
160716;1400;23,3333;
160716;1500;28,3333;
160716;1600;35;,
160716;1700;45,9167;
160716;1800;52,1667;
160716;1900;58,6667;
160716;2000;61,3333;
160716;2100;64,1666;
160716;2200;63,1667;
160716;2300;60,5;
160717;0000;57,25;
160717;0100;59,5;
160717;0200;61,25;
160717;0300;60,8333;
160717;0400;59,1667;
160717;0500;62,6667;
160717;0600;64,8333;
160717;0700;64,4166;
160717;0800;63,5833;
160717;0900;60,5;
160717;1000;57,5833;
160717;1100;55,1667;
160717;1200;51,6667;
160717;1300;53,9167;
160717;1400;54,3333;
160717;1500;52,8333;
160717;1600;58,5833;
160717;1700;61,1667;
160717;1800;62,5833;
160717;1900;65,5833;
160717;2000;64,75;
160717;2100;65;,
160717;2200;68,5;
160717;2300;69,3333;
160718;0000;71,4166;
160718;0100;74,3333;
160718;0200;77;,
160718;0300;80,1666;
160718;0400;81,5;
160718;0500;82;,
160718;0600;82,0833;
160718;0700;82;,
160718;0800;81,3333;
160718;0900;71,8333;
160718;1000;58,4167;
160718;1100;47,8333;
160718;1200;43,9167;
160718;1300;41,6667;
160718;1400;37,9167;
160718;1500;34,75;
160718;1600;32,6667;
160718;1700;37,4167;
160718;1800;51,6667;
160718;1900;63,4167;
160718;2000;67,1666;
160718;2100;69,25;
160718;2200;69,9166;
160718;2300;71,5;
160719;0000;72,5;
160719;0100;74;,
160719;0200;74,6667;
160719;0300;74;,
160719;0400;73,9167;
160719;0500;75;,
160719;0600;73,25;
160719;0700;73,6667;
160719;0800;75,8333;
160719;0900;72,3333;
160719;1000;64,1666;
160719;1100;60;,
160719;1200;57,4167;
160719;1300;60,75;
160719;1400;57,6667;
160719;1500;63,3333;
160719;1600;73,0833;
160719;1700;78,4166;
160719;1800;81,5;
160719;1900;82,6666;
160719;2000;82,5833;
160719;2100;82;,
160719;2200;82,5;
160719;2300;83,0908;
160720;0000;84;,
160720;0100;85,6666;
160720;0200;86;,
160720;0300;86;,
160720;0400;87;,
160720;0500;87,5833;
160720;0600;88;,
160720;0700;88,75;
160720;0800;88,5833;
160720;0900;86,1666;
160720;1000;74,9166;
160720;1100;60,5833;
160720;1200;54,9167;
160720;1300;52,25;
160720;1400;49,0833;
160720;1500;49,3333;
160720;1600;48,1667;
